n_run,serial,parallel_2,parallel_4,parallel_8,parallel_16
10.0,0.00015544891357421875,0.31942176818847656,0.29451417922973633,0.19293498992919922,0.29752182960510254
100.0,0.0006351470947265625,0.010828495025634766,0.011116981506347656,0.022484302520751953,0.02280569076538086
1000.0,0.0049746036529541016,0.020891666412353516,0.031271934509277344,0.042842864990234375,0.04361891746520996
10000.0,0.04984688758850098,0.05251502990722656,0.06177473068237305,0.07079815864562988,0.11147570610046387
100000.0,0.4955291748046875,0.44635963439941406,0.45684075355529785,0.3522632122039795,0.41518735885620117
1000000.0,4.9568164348602295,3.4183242321014404,3.7910375595092773,3.2081897258758545,3.3520569801330566
10000000.0,49.64228391647339,34.5199089050293,34.55894184112549,33.733055114746094,34.908629417419434
