n_run,serial,parallel_2,parallel_4,parallel_8,parallel_16
10.0,8.797645568847656e-05,0.3308706283569336,0.0200502872467041,0.015113353729248047,0.031189918518066406
100.0,0.0005154609680175781,0.016370534896850586,0.007436990737915039,0.011620283126831055,0.02442169189453125
1000.0,0.0050907135009765625,0.012448549270629883,0.014269113540649414,0.015335798263549805,0.03269076347351074
10000.0,0.05092668533325195,0.053802490234375,0.05719900131225586,0.055075645446777344,0.07061505317687988
100000.0,0.507718563079834,0.4002106189727783,0.432142972946167,0.4056580066680908,0.42325282096862793
1000000.0,5.175799608230591,3.809493064880371,3.779397487640381,3.8136110305786133,3.8435416221618652
10000000.0,50.69053530693054,38.62593722343445,38.48676586151123,38.504048585891724,38.39814805984497
